movie_id,title,genres,tmdb_id,overview,poster_path,release_date,runtime,budget,revenue,keywords,cast,director
698,The Browning Version,Drama,49805,"Andrew Crocker-Harris is an embittered and disliked teacher of Greek and Latin at a British prep school. After nearly 20 years of service, he is being forced to retire for 'health reasons', and perhaps may not even be given a pension. The boys regard him as a Hitler, with some justification. His unfaithful wife Laura tries to hurt him in any way she can. Andrew must come to terms with his failed life and at least regain his own self-esteem.",https://image.tmdb.org/t/p/w500/8My9Wnzu1zasVVzGdDj5y2dItuM.jpg,1994-06-08,97,0,487391,[],"['Albert Finney', 'Greta Scacchi', 'Matthew Modine', 'Julian Sands', 'Michael Gambon']",Mike Figgis
699,Little Women,Drama,9587,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",https://image.tmdb.org/t/p/w500/1ZzH1XMcKAe5NdrKL5MfcqZHHsZ.jpg,1994-12-21,119,18000000,50083616,"['depression', 'parent child relationship', 'holiday', 'pregnancy', 'sister', 'desire', 'chalkboard', 'nightgown', 'birth of twins', 'woman director', 'christmas', '19th century', 'christmas romance', 'four sisters']","['Winona Ryder', 'Gabriel Byrne', 'Trini Alvarado', 'Samantha Mathis', 'Kirsten Dunst']",Gillian Armstrong
700,Miami Rhapsody,Comedy,17402,"Even though Gwyn Marcus is engaged to her boyfriend, Matt, she is still afraid of commitment. While she admires her parents' loving relationship, she discovers that her family has not always been faithful in marriage, making it harder than ever to settle down. As her mother pressures her to get married, and plenty of attractive men appear in her life, Gwyn learns that she must balance her career, relationships and marriage to be truly happy.",https://image.tmdb.org/t/p/w500/h7I2DgoxdkVMiPx4usFNkfvSoBs.jpg,1995-01-27,95,0,5,[],"['Sarah Jessica Parker', 'Gil Bellows', 'Antonio Banderas', 'Mia Farrow', 'Paul Mazursky']",David Frankel
701,"The Wonderful, Horrible Life of Leni Riefenstahl",Documentary,41647,"This documentary recounts the life and work of one of most famous, and yet reviled, German film directors in history, Leni Riefenstahl. The film recounts the rise of her career from a dancer, to a movie actor to the most important film director in Nazi Germany who directed such famous propaganda films as Triumph of the Will and Olympiad. The film also explores her later activities after Nazi Germany's defeat in 1945 and her disgrace for being so associated with it which includes her amazingly active life over the age of 90.",https://image.tmdb.org/t/p/w500/qFqmjoQwOjo3YgxSw7Q3mMOzx4A.jpg,1993-09-11,188,0,449707,"['nazi', 'propaganda', ""artists' life""]","['Leni Riefenstahl', 'Walter Frentz', 'Horst Kettner', 'Ray Müller', 'Luis Trenker']",Ray Müller
702,Barcelona,Comedy|Romance,16771,"During the 1980s, uptight Ted Boynton is a salesman working in the Barcelona office of a Chicago-based company. He receives an unexpected visit from his cousin Fred, a naval officer who has come to Spain on a public relations mission for a U.S. fleet. Not exactly friends in the past, Ted and Fred strike up relationships with women in the Spanish city and experience conflicts -- Ted with his employer, and Fred with the Barcelona community.",https://image.tmdb.org/t/p/w500/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg,1994-07-29,100,3200000,0,"['navy', 'spain', 'barcelona, spain', 'expatriate', 'cousin cousin relationship', '1980s']","['Taylor Nichols', 'Chris Eigeman', 'Tushka Bergen', 'Mira Sorvino', 'Pep Munné']",Whit Stillman
703,Widows' Peak,Drama,25440,Scandal and mystery reign following the arrival of Edwina in a small Irish town populated entirely by widows. Edwina quickly falls out with the locals while also falling in with the son of the community's leader,https://image.tmdb.org/t/p/w500/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg,1994-04-15,101,0,0,"['wealthy widow', '1920s', 'town gossip']","['Mia Farrow', 'Joan Plowright', 'Natasha Richardson', 'Adrian Dunbar', 'Jim Broadbent']",John Irvin
704,The House of the Spirits,Drama|Romance,2259,"A rancher, his clairvoyant wife and their family face turbulent years in South America.",https://image.tmdb.org/t/p/w500/q0YyNTvooXI9ZF71dAYKcRwqlGn.jpg,1993-10-21,140,25000000,6265311,"['farm', 'central and south america', 'farm worker', 'paranormal phenomena', ""coup d'etat"", 'santiago, chile', 'domestic violence', 'estate', 'clairvoyant', 'family estate', 'family chronicle']","['Meryl Streep', 'Glenn Close', 'Jeremy Irons', 'Winona Ryder', 'Antonio Banderas']",Bille August
705,Singin' in the Rain,Musical|Romance,872,"In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound.",https://image.tmdb.org/t/p/w500/w03EiJVHP8Un77boQeE7hg9DVdU.jpg,1952-04-09,103,2540800,7200000,"['fan', 'musical', 'partner', 'film in film', 'hollywood', 'broadway', 'dancing in the street', 'audience', 'chorus girl', 'diction coach', 'pearl necklace', 'flapper', 'silent film star', 'squeaky voice', '1920s', 'old hollywood']","['Gene Kelly', ""Donald O'Connor"", 'Debbie Reynolds', 'Jean Hagen', 'Millard Mitchell']",Stanley Donen
706,Bad Moon,Horror,49763,"One man's struggle to contain the curse he hides within... and his last-ditch attempt to free himself with the love of family. But when it looks as if he is losing his battle, and endangering all he holds most dear, the family dog, Thor, is the last hope for his family's survival... and the end to his Werewolf curse.",https://image.tmdb.org/t/p/w500/1RobAQaPIYV2PBmkb4XISbsQZPe.jpg,1996-11-01,80,7000000,1100000,"['based on novel or book', 'nepal', 'werewolf', 'dog', 'animal horror', 'lycanthrope']","['Mariel Hemingway', 'Michael Paré', 'Mason Gamble', 'Hrothgar Mathews', 'Ken Pogue']",Eric Red
707,Enchanted April,Drama,26561,"Four English women, unhappy with their lives, rent an Italian villa on holiday.",https://image.tmdb.org/t/p/w500/b4Jrg23Q3y7p8GS7aMnPdFiEcnP.jpg,1991-11-27,89,0,13200170,"['based on novel or book', 'holiday', 'italy', 'female friendship', 'vacation', 'chance meeting', '1920s', 'italian riviera']","['Miranda Richardson', 'Josie Lawrence', 'Polly Walker', 'Joan Plowright', 'Alfred Molina']",Mike Newell
708,"sex, lies, and videotape",Drama,1412,"Ann, a frustrated wife, enters into counseling due to a troubled marriage. Unbeknownst to her, her husband John has begun an affair with her sister. When John’s best friend Graham arrives, his penchant for interviewing women about their sex lives forever changes John and Ann’s rocky marriage.",https://image.tmdb.org/t/p/w500/6kcT6356tYqFJKWcAZVNV0MU49P.jpg,1989-08-04,101,1200000,24741667,"['sexual obsession', 'sexuality', 'orgasm', 'spanner', 'longing', 'interview', 'videotape', 'voyeurism']","['Andie MacDowell', 'Peter Gallagher', 'James Spader', 'Laura San Giacomo', 'Ron Vawter']",Steven Soderbergh
709,Strictly Ballroom,Comedy|Romance,10409,"Brave new steps put Scott's career in jeopardy. With a new partner and determination, can he still succeed?",https://image.tmdb.org/t/p/w500/usXL7s72m1NlcROo42Y0hpbeEdO.jpg,1992-08-20,94,3000000,33946224,"['dance', 'husband wife relationship', 'dancer', 'parent child relationship', 'transformation', 'dance competition', 'revelation', 'musical', 'based on play or musical', 'partner', 'flashback', 'ballroom dancing', 'falling in love', 'dance lesson', 'championship', 'dance school', 'rhumba', 'paso doble']","['Paul Mercurio', 'Tara Morice', 'Bill Hunter', 'Pat Thomson', 'Gia Carides']",Baz Luhrmann
710,Better Off Dead...,Comedy,13667,"High school student Lane Meyer sinks into suicidal depression when his girlfriend dumps him for jock Roy Stalin, the high school ski racing champion. Meanwhile, he has to deal with his eccentric family, a tenacious paperboy and an obnoxious neighbor whose mother is hosting a beautiful French exchange student named Monique.",https://image.tmdb.org/t/p/w500/pHmbSkpxdB7jXozrovEfacArtW0.jpg,1985-08-23,97,0,10297601,"['duck', 'nerd', 'paperboy', 'suicidal', 'teen comedy', 'snow skiing', 'aftercreditsstinger', 'duringcreditsstinger', 'skiing', 'hilarious', 'admiring', 'familiar']","['John Cusack', 'David Ogden Stiers', 'Kim Darby', 'Demian Slade', 'Amanda Wyss']",Savage Steve Holland
711,The Substance of Fire,Drama,168535,"Isaac Geldhart is a Holocaust survivor who, overcome by grief at the recent death of his wife, seems determined to run his publishing firm into the ground by printing books that have no hope of financial success. His son Aaron, who also works at the company, grows frustrated with Isaac's emotional decline and attempts to take over the firm. The resulting crisis involves Isaac's other two children, his daughter Sarah and his dying son Martin.",https://image.tmdb.org/t/p/w500/kH5bjhWoHe0f8J2yMKGoTEhcngY.jpg,1996-09-11,102,0,0,[],"['Tony Goldwyn', 'Timothy Hutton', 'Ron Rifkin', 'Sarah Jessica Parker', 'Lee Grant']",Daniel J. Sullivan
712,Tin Men,Comedy|Drama,10896,A minor car accident drives two rival aluminum-siding salesmen to the ridiculous extremes of man versus man in 1963 Baltimore.,https://image.tmdb.org/t/p/w500/5rWE9ft0Uc2kuDWlkg5vQth58XZ.jpg,1987-03-06,112,0,0,"['friendship', 'competition', 'hostility', 'baltimore, usa', 'rivalry', 'scam', 'car accident', 'salesmen', '1960s', 'aluminum']","['Richard Dreyfuss', 'Danny DeVito', 'Barbara Hershey', 'John Mahoney', 'Jackie Gayle']",Barry Levinson
713,Othello,Drama,16420,The evil Iago pretends to be friend of Othello in order to manipulate him to serve his own end in the film version of this Shakespeare classic.,https://image.tmdb.org/t/p/w500/kyevuYzW36wKadiE8lftLac5VwQ.jpg,1995-12-15,123,11000000,2800000,"['jealousy', 'based on play or musical', 'friends', ""shakespeare's othello"", 'the moors (people)', 'shakespeare']","['Laurence Fishburne', 'Irène Jacob', 'Kenneth Branagh', 'Nathaniel Parker', 'Michael Maloney']",Oliver Parker
714,Carrington,Drama|Romance,47018,"Painter Dora Carrington develops an intimate but extremely complex bond with writer Lytton Strachey. Though Lytton is a homosexual, he is enchanted by the mysterious Dora and they begin a lifelong friendship that has strangely romantic undertones. Eventually, Lytton and Dora decide to live together, despite the fact that the latter has fallen in love with military man Ralph Partridge, whom she plans to marry.",https://image.tmdb.org/t/p/w500/8NmeBTkC4UQa8XT2GGsBN2R8Bqo.jpg,1995-05-25,121,0,0,"['england', 'painter', 'conscientious objector', 'soldier', 'polyamory', 'lgbt interest']","['Emma Thompson', 'Jonathan Pryce', 'Steven Waddington', 'Samuel West', 'Rufus Sewell']",Christopher Hampton
715,To Die For,Comedy|Drama,577,"Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.",https://image.tmdb.org/t/p/w500/whz4bwvqE1OmQHIyqHdZD8jU9CO.jpg,1995-09-22,106,20000000,21300000,"['adultery', 'based on novel or book', 'winter', 'obsession', 'new hampshire', 'mockumentary', 'narcissistic personality disorder']","['Nicole Kidman', 'Matt Dillon', 'Joaquin Phoenix', 'Casey Affleck', 'Illeana Douglas']",Gus Van Sant
716,Home for the Holidays,Drama|Romance,9089,"After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her unhinged family.",https://image.tmdb.org/t/p/w500/3zqlKdOttWyExzopVxglz50Vjxq.jpg,1995-11-02,103,20000000,22119269,"['generations conflict', 'baltimore, usa', 'thanksgiving', 'family clan', 'family conflict', 'woman director', 'christmas']","['Holly Hunter', 'Robert Downey Jr.', 'Anne Bancroft', 'Charles Durning', 'Dylan McDermott']",Jodie Foster
717,The Juror,Drama|Thriller,9623,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",https://image.tmdb.org/t/p/w500/31mRYhJvaknQx8PQnR2UV7YCkLT.jpg,1996-02-02,118,44000000,22754725,"['court case', 'jurors', 'blackmail', 'son', 'trial', 'courtroom', 'blasphemy', 'courtroom drama', 'legal thriller']","['Demi Moore', 'Alec Baldwin', 'Joseph Gordon-Levitt', 'Anne Heche', 'James Gandolfini']",Brian Gibson
718,In the Bleak Midwinter,Comedy,40154,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",https://image.tmdb.org/t/p/w500/lam5mVjru6yhgG8N1MHCqAUrxzL.jpg,1995-09-29,99,0,0,"['transvestite', 'theatre group', 'black and white', 'hamlet', 'christmas', 'gay theme', 'theater']","['Michael Maloney', 'Richard Briers', 'Joan Collins', 'Nicholas Farrell', 'Julia Sawalha']",Kenneth Branagh
719,Canadian Bacon,Comedy|War,1775,"The U.S. President, low in the opinion polls, gets talked into raising his popularity by trying to start a cold war with Canada.",https://image.tmdb.org/t/p/w500/bzK2aQ8xUB67kwCR5LHTSY99HtT.jpg,1995-06-08,91,11000000,178104,"['the white house', 'political satire', 'international relations', 'war plan red']","['John Candy', 'Alan Alda', 'Rhea Perlman', 'Kevin Pollak', 'Rip Torn']",Michael Moore
720,First Knight,Action|Adventure|Drama|Romance,6520,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",https://image.tmdb.org/t/p/w500/xuXkCcrvUTkehVXuTGpnfySsx0Z.jpg,1995-07-07,134,55000000,127600435,"['camelot', 'betrayal', 'knight', 'king arthur', 'love affair', 'excalibur', 'knights of the round table', 'lancelot']","['Sean Connery', 'Richard Gere', 'Julia Ormond', 'Ben Cross', 'Liam Cunningham']",Jerry Zucker
721,Mallrats,Comedy,2293,"Both dumped by their girlfriends, two best friends seek refuge in the local mall. Eventually, they decide to try and win back their significant others and take care of their respective nemeses.",https://image.tmdb.org/t/p/w500/kNm0AQFIc4nlzCd8Nqvbb5gccAV.jpg,1995-10-20,94,6000000,2122561,"['game show', 'slacker', 'shopping', 'mall', 'ex-boyfriend ex-girlfriend relationship', 'silent man', 'coke', 'bandleader', 'aftercreditsstinger']","['Jason Lee', 'Jeremy London', 'Shannen Doherty', 'Claire Forlani', 'Ben Affleck']",Kevin Smith
